Contribution_ID,Paper_ID,Paper_Title,Predicate_ID,Predicate_Label,Object_ID,Property_Type,Value,Availability%,Avail_Reason,Accessibility%,Access_Reason,Linkability%,Link_Reason,License%,Lic_Reason,Repo_Type,Ontology_Source,License_Name
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L412313,literal,algorithms – novel or pre-existing – used to create/enrich/analyze a dataset,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L408458,literal,"A physical or digital entity used for scientific experiments. E.g., soil (Agr), ",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L408046,literal,"a method or a tool used in an article, for example, expectation maximization and",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L379718,literal,Educational Technology with Artificial Intelligence features,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L367002,literal,"Theory, algorithms, and architectures for the formation, capture, processing, co",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L367000,literal,"Theory and methods for processing signals representing audio, speech, and langua",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L366991,literal,"Covers design tools, software metrics, testing and debugging, programming enviro",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L366990,literal,"Covers programming language semantics, language features, programming approaches",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L366987,literal,"Covers all aspects of computer communication networks, including network archite",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L366982,literal,"Covers multiagent systems, distributed artificial intelligence, intelligent agen",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L366979,literal,"Covers all aspects of logic in computer science, including finite model theory, ",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L366977,literal,"Papers on all aspects of machine learning research (supervised, unsupervised, re",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L366976,literal,Covers theoretical and experimental aspects of information theory and coding.,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L366974,literal,"Covers human factors, user interfaces, and collaborative computing.",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L366971,literal,Covers all aspects of computer graphics,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L366970,literal,Covers all theoretical and applied aspects at the intersection of computer scien,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L366940,literal,"Roughly includes material in ACM Subject Classes I.3.5 and F.2.2.
[Wiki] Computa",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69286,R69285,Domain-Independent Extraction of Scientific Concep,description,description,L366934,literal,"Covers models of computation, complexity classes, structural complexity, complex",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",HAS_SOURCE_CODE,source code,L553607,url,https://bitbucket.org/luanyi/scierc/src/master/,100,Valid: has value,100,Valid: HTTP 200,100,Inapplicable (not resource),0,Not Valid: Unsupported: bitbucket,bitbucket,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",HAS_SOURCE_CODE,source code,L553606,url,https://bitbucket.org/luanyi/scierc/src/master/,100,Valid: has value,100,Valid: HTTP 200,100,Inapplicable (not resource),0,Not Valid: Unsupported: bitbucket,bitbucket,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",HAS_SOURCE_CODE,source code,L553605,url,https://bitbucket.org/luanyi/scierc/src/master/,100,Valid: has value,100,Valid: HTTP 200,100,Inapplicable (not resource),0,Not Valid: Unsupported: bitbucket,bitbucket,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",P1004,model,R116717,resource,SciIE,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R116717,100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",HAS_DATASET,has dataset,R69289,resource,SciERC,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R69289,100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",HAS_BENCHMARK,has benchmark,R224088,resource,Benchmark,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R224088,100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",HAS_DATASET,has dataset,R69289,resource,SciERC,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R69289,100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",HAS_BENCHMARK,has benchmark,R224071,resource,Benchmark,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R224071,100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",HAS_DATASET,has dataset,R69289,resource,SciERC,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R69289,100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",HAS_BENCHMARK,has benchmark,R224054,resource,Benchmark,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R224054,100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",HAS_MODEL,model name,R116717,resource,SciIE,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R116717,100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",HAS_MODEL,model name,R116717,resource,SciIE,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R116717,100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",HAS_MODEL,model name,R116717,resource,SciIE,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R116717,100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",P17001,data source,wikidata:Q22908627,resource,Semantic Scholar,100,Valid: has value,100,Inapplicable (not URL),100,Valid: linked to wikidata,100,Inapplicable (not repo URL),,wikidata,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",SCHEMAORG:url,url,L537922,url,http://nlp.cs.washington.edu/sciIE/,100,Valid: has value,100,Valid: HTTP 200,100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",SCHEMAORG:description,description,L530124,literal,"introduce a multi-task setup of identifying and classifying entities, relations,",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",P41878,Data domains,wikidata:Q11660,resource,artificial intelligence,100,Valid: has value,100,Inapplicable (not URL),100,Valid: linked to wikidata,100,Inapplicable (not repo URL),,wikidata,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",P14,description,L523850,literal,"any material used for research (corpora, physical material, etc.)",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",P14,description,L523816,literal,a dataset that was created manually,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",P65001,Generation method,R206116,resource,manual,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R206116,100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",P14,description,L442844,literal,"Implements mention detection and both
pronominal and nominal coreference resolut",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L432743,literal,Implements mention detection and both pronominal and nominal coreference resolut,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L412313,literal,algorithms – novel or pre-existing – used to create/enrich/analyze a dataset,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L410039,literal,"The theme of the investigation. E.g., “Natural language inference.”  In other wo",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L408491,literal,"The research challenge addressed by a contribution. In other words, a focus of t",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L408046,literal,"a method or a tool used in an article, for example, expectation maximization and",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407596,literal,State-of-the-art coreference system combined with ELMO.,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407587,literal,E2E Rel with ELMO as an additional input feature.,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407586,literal,Pipeline setting of E2E Rel. Extract entities first and use entity results as in,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",url,url,L407585,url,https://www.orkg.org/orkg/paper/R145798,100,Valid: has value,100,Valid: HTTP 200,100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407578,literal,State-of-the-art joint entity and relation extraction system that has also been ,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407577,literal,LSTM+CRF with ELMO as an additional input feature.,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407566,literal,"The state-of-the-art NER system, which applies CRF on top of LSTM for named enti",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407565,literal,SciIE is a multi-task learning setup that extends previous span-based models for,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",url,url,L407564,url,https://bitbucket.org/luanyi/scierc/src/master/,100,Valid: has value,100,Valid: HTTP 200,100,Inapplicable (not resource),0,Not Valid: Unsupported: bitbucket,bitbucket,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407559,literal,Symmetric relation (use blue to denote entity). Function as similar role or use/,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407558,literal,"Symmetric relation (use blue to
denote entity). Opposite of conjunction, compare",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407557,literal,B is a part of A...,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407556,literal,"B is a hyponym of A, B is a
type of A.",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407555,literal,"B belongs to A, B is a feature of
A, B is under A domain.",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407554,literal,"B is used for A, B models A, A is
trained on B, B exploits A, A is based on B.",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407553,literal,"Data, datasets, resources, Corpus, Knowledge base. E.g. image data, speech data,",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407552,literal,These models are designed for general-purpose use across a wide range of tasks a,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407551,literal,"Metric measure or term that can express quality of a system/method. E.g. F1, BLE",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407550,literal,"Methods , models, systems to use, or tools, components of a system, frameworks. ",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L407549,literal,"Applications, problems to solve, systems to construct. E.g. information extracti",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",P41872,Data coverage,R145755,resource,Scholarly article abstracts,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R145755,100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L379718,literal,Educational Technology with Artificial Intelligence features,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L367002,literal,"Theory, algorithms, and architectures for the formation, capture, processing, co",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L367000,literal,"Theory and methods for processing signals representing audio, speech, and langua",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L366982,literal,"Covers multiagent systems, distributed artificial intelligence, intelligent agen",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R69289,R69288,"Multi-Task Identification of Entities, Relations, ",description,description,L366977,literal,"Papers on all aspects of machine learning research (supervised, unsupervised, re",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,HAS_SOURCE_CODE,source code,L557268,url,https://ncg-task.github.io/,100,Valid: has value,100,Valid: HTTP 200,100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,HAS_SOURCE_CODE,source code,L557264,url,https://ncg-task.github.io/,100,Valid: has value,100,Valid: HTTP 200,100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,HAS_SOURCE_CODE,source code,L557263,url,https://ncg-task.github.io/,100,Valid: has value,100,Valid: HTTP 200,100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,P1004,model,wikidata:Q61726893,resource,Bidirectional Encoder Representations from Transformer,100,Valid: has value,100,Inapplicable (not URL),100,Valid: linked to wikidata,100,Inapplicable (not repo URL),,wikidata,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,HAS_MODEL,model name,R224940,resource,BERT classifier,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R224940,100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,HAS_DATASET,has dataset,R75321,resource,SemEval-2021 Task 11,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R75321,100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,HAS_BENCHMARK,has benchmark,R224932,resource,Benchmark,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R224932,100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,HAS_MODEL,model name,R224931,resource,BERT-CRF,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R224931,100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,HAS_DATASET,has dataset,R75321,resource,SemEval-2021 Task 11,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R75321,100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,HAS_BENCHMARK,has benchmark,R224923,resource,Benchmark,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R224923,100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,HAS_MODEL,model name,R224921,resource,BERT-based binary sentence classifier,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R224921,100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,HAS_DATASET,has dataset,R75321,resource,SemEval-2021 Task 11,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R75321,100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,HAS_BENCHMARK,has benchmark,R224914,resource,Benchmark,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R224914,100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,P17001,data source,wikidata:Q108127463,resource,Open Research Knowledge Graph,100,Valid: has value,100,Inapplicable (not URL),100,Valid: linked to wikidata,100,Inapplicable (not repo URL),,wikidata,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,SCHEMAORG:url,url,L537942,url,https://ncg-task.github.io/,100,Valid: has value,100,Valid: HTTP 200,100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,SCHEMAORG:description,description,L530129,literal,"Given a scholarly article A in plaintext format, the goal was to extract (1) a s",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,P41878,Data domains,wikidata:Q844240,resource,computer vision,100,Valid: has value,100,Inapplicable (not URL),100,Valid: linked to wikidata,100,Inapplicable (not repo URL),,wikidata,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,P14,description,L523833,literal,the title of a (peer-reviewed) scholarly article,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,url,url,L409450,url,https://github.com/kermitt2/grobid,100,Valid: has value,100,Valid: HTTP 200,100,Inapplicable (not resource),0,Not Valid: API failed,github,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,P41872,Data coverage,R146705,resource,Scholarly article titles,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R146705,100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,P41872,Data coverage,R145755,resource,Scholarly article abstracts,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R145755,100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,description,description,L408493,literal,"The APPROACH or MODEL, particularly in multi-task settings, are tested on more t",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,description,description,L408492,literal,The main findings or outcomes reported in an article for the RESEARCHPROBLEM.,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,description,description,L408491,literal,"The research challenge addressed by a contribution. In other words, a focus of t",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,description,description,L408490,literal,"The second container information unit, like TASKS, defined to include one or mor",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,description,description,L408489,literal,"Details about the platform including both hardware (e.g., GPU) and software (e.g",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,description,description,L408488,literal,"Like CODE, this a contributed resource in the form of a dataset",100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,description,description,L408487,literal,The contribution resource; the link to the software on an open-source hosting pl,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,description,description,L408486,literal,The systems that a proposed APPROACH or MODEL were compared with.,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,description,description,L408485,literal,The contribution of the paper as the solution proposed for the research problem.,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,P41878,Data domains,R146088,resource,Computational Linguistics,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R146088,100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,P41872,Data coverage,R145812,resource,Scholarly article full-text,100,Valid: has value,100,Inapplicable (not URL),0,Not Valid: internal ORKG resource R145812,100,Inapplicable (not repo URL),,,
R75321,R74026,Task 11 at SemEval-2021: NLPContributionGraph - St,description,description,L366941,literal,Covers natural language processing. Roughly includes material in ACM Subject Cla,100,Valid: has value,100,Inapplicable (not URL),100,Inapplicable (not resource),100,Inapplicable (not repo URL),,,
